ID,cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2
12577,1,7,136,7.0,0.0,16.428571428571427,13.854933549947807,1.8962962962962964,1.1862022308396096,5.052173913043478,3.167342812436535,1,2,2,2,5,5,0.0237995337995338,0.02837230865171165,0.01658303969606266,0.028652462798983567,1,2,0.2339048,0.23306413,0.16480118,0.22320351,0,0,0.26127464,0.37493318,0.8166666666666667,0.675,71.90629513721714,0.8317029706198018,6.0,4.0,8.0,1.0,0.0,8.0,17.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,1.0,5.0,2.0,0.33147028,10.0,2.9166666666666665,0.8712121212121212,0.9791666666666667,0.9734848484848485,0.6831020865578264,0.6831020865578264,4,6,0,0,0,0,0,3,33,18,6,3,5,0,0,0,0,0,6.263064083252865,1.8346695355287486,5.875086662166405,423.0,584.1627906976744,298.69767441860466,316.8837209302326,335.9,17.506637168141623,14.827838179519595,128.54560550226876
12579,1,1,9,1.0,0.0,9.0,0.0,1.8888888888888888,1.1666666666666667,4.777777777777778,3.392075004994166,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,6.566665711502091,1.8820062016192882,4.377777141001395,0,632.0,201.0,217.0,260.0,37.900000000000034,10.208888888888893,nan
12580,1,5,78,5.0,0.0,13.6,7.49933330370107,1.9615384615384615,1.0864251839494887,5.088235294117647,2.9242158029604686,1,2,1,1,3,2,0.03413865546218487,0.029589424413872422,0.023065838204595318,0.029003097726240393,1,1,0.09663397,0.06654369,0.11470246,0.10866487,0,0,0.29176196,0.36721483,0.9375,0.7916666666666666,96.768,0.8610637253472517,2.0,2.0,4.0,0.0,2.0,3.0,14.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,6.0,0.4,0.18602364,9.0,1.375,1.0,1.0,1.0,0.6738870193365709,0.6738870193365709,2,5,0,0,0,0,0,0,9,11,7,5,6,0,0,0,0,0,6.467036017846858,1.8667178919319922,6.069064570594744,428.0,590.8571428571429,278.9230769230769,305.7857142857143,338.08,15.329230769230804,14.350769230769234,132.827958372294
12581,1,6,41,6.0,0.0,5.666666666666667,5.557777333511022,1.9024390243902438,1.2410656318015678,5.0588235294117645,3.1895156968766964,0,0,0,1,1,1,0.02,0.034641016151377546,0.027191919191919194,0.035246267280500045,0,1,0.07710643,0.15117484,0.10862133,0.24958743,0,0,0.20135842,0.36374384,0.9444444444444444,0.8235294117647058,53.94666666666666,0.0,2.0,2.0,2.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,0.11651829,5.0,3.6,0.9772727272727273,1.0,1.0,0.6019978351067654,0.6019978351067654,2,2,0,0,1,0,0,0,7,5,1,5,2,0,0,0,0,0,6.385464872628804,1.854024293823835,6.385464872628804,279.0,587.625,270.3125,299.5,316.92857142857144,24.290416666666687,11.196250000000003,134.70792677577793
12588,1,3,32,3.0,0.0,8.666666666666666,7.318166133366716,1.90625,1.2276222756258959,5.1923076923076925,3.397048841038699,0,0,0,0,0,0,0.03508771929824561,0.049621528504319126,0.017543859649122806,0.0392292627631542,0,0,0.14022052,0.14022052,0.09348035,0.13220118,0,0,0.28454244,0.39841557,1.0,0.9230769230769231,94.64000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000003,3.0,4.25,0.8787878787878788,1.0,0.9696969696969697,0.6097053111590366,0.6097053111590366,1,2,0,0,0,0,0,0,6,3,3,2,0,0,0,0,0,0,6.3953686769143365,1.8555740841766206,5.8837391827611905,425.0,600.4545454545455,245.72727272727272,266.3636363636364,289.4,28.50000000000003,11.520000000000003,124.8276539380755
12591,1,2,11,2.0,0.0,4.5,3.5,1.7272727272727273,1.2720777563426766,4.777777777777778,2.8974232912011777,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.24999997,0.43301266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,1.0,1.0,1.0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,6.027737183283346,1.7963716804911674,6.027737183283346,0,620.0,234.5,252.0,282.5,42.46750000000003,8.45388888888889,88.81390415480668
12593,1,4,69,4.0,0.0,14.0,7.874007874011811,1.7826086956521738,1.161509732776716,4.821428571428571,3.145899501489103,1,1,1,1,1,1,0.03573122529644269,0.03850216273373148,0.03344168290392547,0.04507114659194425,1,1,0.31215966,0.20118457,0.2386914,0.17329328,0,0,0.4290186,0.36221015,0.96875,0.8448275862068966,104.65777777777781,0.8732450247876749,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.24323288,8.0,1.2857142857142858,0.8666666666666667,1.0,0.9666666666666667,0.6986620105956611,0.6986620105956611,3,4,0,0,4,0,0,2,16,9,5,2,2,0,0,0,0,0,6.4964569012887985,1.871256936175463,5.916416106530869,430.3333333333333,592.2916666666666,274.8695652173913,295.2916666666667,305.2857142857143,27.957142857142884,12.837857142857146,131.04043476432872
12596,1,1,14,1.0,0.0,12.0,0.0,2.0714285714285716,1.4392458342578487,5.916666666666667,3.277660073216189,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0,0,0,1,0,0,2,0,0,0,3,3,1,1,0,0,0,0,0,0,6.377914337367602,1.852841137542449,5.846421475920301,327.5,582.5,323.75,358.0,355.75,4.305000000000007,15.64,84.78778887281028
12597,1,3,38,3.0,0.0,11.666666666666666,4.921607686744467,2,1.0134234194190634,5.4,2.696028825619531,0,0,2,1,1,3,0.03333333333333333,0.03333333333333333,0.04183006535947712,0.029751128566643248,0,1,0.36227256,0.0052363127,0.3873817,0.03576617,0,0,0.5915878,0.29026386,0.9473684210526315,0.8611111111111112,72.57600000000004,0.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.4502571,3.0,0.0,1.0,1.0,1.0,0.3439510197029455,0.3439510197029455,0,2,0,0,0,0,0,2,10,5,2,2,1,0,0,0,0,0,6.468764598822195,1.8669851472858507,6.278506816503896,476.0,564.4285714285714,288.53846153846155,279.64285714285717,304.27272727272725,28.61990196078432,12.082941176470591,117.20950507437776
12651,1,2,24,2.0,0.0,11.0,3.0,1.9166666666666667,0.9743076322798876,5.045454545454546,2.8200140671356544,0,0,0,0,0,0,0.045454545454545456,0.0,0.045454545454545456,0.0,0,0,0.45465666,0.0,0.45465666,0.0,0,0,0.72732836,0.2726717,1.0,0.9090909090909091,67.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.58558095,1.0,0.0,0.7777777777777778,1.0,1.0,0,0,0,2,0,0,0,0,0,1,5,3,2,2,1,0,0,0,0,0,6.648023844091671,1.8943196442031036,5.698306152078575,279.0,594.1666666666666,303.5,318.0,341.0,26.97750000000002,12.105,83.87297901599565
12658,1,2,15,2.0,0.0,6.0,4.0,2,1.2535663410560174,5.75,3.722118572354549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.28607887,0.0,0.28607887,0.0,0,0,0.64303946,0.35696056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,3.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,6.65181887214167,1.8948903318772314,5.543182393451391,456.0,581.25,285.25,278.75,260.0,10.39500000000001,13.3,78.05436504658813
12659,1,3,51,3.0,0.0,15.666666666666666,2.6246692913372702,2.156862745098039,1.25495097943478,5.382978723404255,3.159269990343929,0,1,0,0,1,0,0.02964254577157803,0.0026155187445510014,0.01976169718105202,0.014135875044481615,0,0,0.08354853,0.014909919,0.07040439,0.022220282,0,0,0.3802696,0.43859094,0.9285714285714286,0.9387755102040817,224.0933333333335,0.9477040816326537,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.37167004,6.0,3.3333333333333335,0.975,1.0,0.975,0.48639252077106987,0.48639252077106987,0,2,0,0,0,0,0,0,13,7,5,3,4,0,0,0,0,0,6.54705654615812,1.879015566378754,6.54705654615812,390.75,563.7619047619048,303.05,317.95238095238096,326.94444444444446,5.5194927536232115,16.298695652173915,131.7124006514818
12660,1,1,35,1.0,0.0,32.0,0.0,2.4,1.3974767176846232,5.875,3.3888604279314896,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,1.4,0.8472222222222222,1.0,1.0,0,0,0,3,0,0,0,0,0,0,8,7,1,2,1,0,0,0,0,0,6.391377914253336,1.8549498811767215,6.00402167702586,426.2,551.5,355.8333333333333,364.0,378.44444444444446,-36.878181818181815,26.601212121212125,88.28730133835923
12661,1,2,15,2.0,0.0,6.0,4.0,2,1.2535663410560174,5.75,3.722118572354549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.28607887,0.0,0.28607887,0.0,0,0,0.64303946,0.35696056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,3.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,6.65181887214167,1.8948903318772314,5.543182393451391,456.0,581.25,285.25,278.75,260.0,10.39500000000001,13.3,78.05436504658813
12662,1,2,30,2.0,0.0,13.5,0.5,2.3333333333333335,1.2410599844719317,6.111111111111111,3.119037521692933,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.2433853,0.0,0.2433853,0.0,0,0,0.62169266,0.3783073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055321,5.0,4.0,1.0,1.0,1.0,0,0,1,2,0,0,1,0,0,0,7,7,1,1,1,0,0,0,0,0,6.410774362533775,1.8579800690236798,6.181818135300427,402.6666666666667,551.7777777777778,352.0,371.22222222222223,385.57142857142856,-12.832142857142827,18.52714285714286,92.23527169434597
12663,1,2,31,2.0,0.0,14.5,3.5,1.903225806451613,0.9075549096217235,5.137931034482759,2.5960731344439605,0,0,1,0,0,1,0.06666666666666667,0.0,0.06666666666666667,0.0,0,0,0.36750886,0.0,0.36750886,0.0,0,0,0.68375456,0.31624568,1.0,0.8666666666666667,63.00000000000002,0.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5013918,2.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,2,8,3,1,2,1,0,0,0,0,0,6.54818301165513,1.8791876083631431,6.314319332667448,476.0,559.2307692307693,295.8333333333333,284.46153846153845,308.7,38.53214285714287,11.362857142857145,98.65946078188067
12667,1,3,24,3.0,0.0,7.0,4.546060565661952,1.6666666666666667,1.049499535665604,4.476190476190476,2.5749534923039574,0,0,0,1,1,1,0.0,0.0,0.049999999999999996,0.07071067811865475,0,1,0.0,0.0,0.030599182,0.043273777,0,0,0.24262169,0.4064844,0.9,0.8571428571428571,41.15999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,2.0,0.6666666666666666,1.0,1.0,1.0,0.5628234041965683,0.5628234041965683,2,1,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,6.34323886755688,1.8473895003940433,6.34323886755688,0,624.1666666666666,227.8,249.83333333333334,278.0,52.018333333333345,7.660000000000004,130.32407067177536
12668,1,3,24,3.0,0.0,7.0,4.546060565661952,1.6666666666666667,1.049499535665604,4.476190476190476,2.5749534923039574,0,0,0,1,1,1,0.0,0.0,0.049999999999999996,0.07071067811865475,0,1,0.0,0.0,0.030599182,0.043273777,0,0,0.24262169,0.4064844,0.9,0.8571428571428571,41.15999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,2.0,0.6666666666666666,1.0,1.0,1.0,0.5628234041965683,0.5628234041965683,2,1,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,6.34323886755688,1.8473895003940433,6.34323886755688,0,624.1666666666666,227.8,249.83333333333334,278.0,52.018333333333345,7.660000000000004,130.32407067177536
12669,1,2,31,2.0,0.0,14.0,2.0,2.3548387096774195,1.3303730578744744,5.928571428571429,3.3586622701453566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.13721192,0.0,0.13721192,0.0,0,0,0.5686059,0.431394,1.0,0.9642857142857143,219.52000000000015,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.50788665,5.0,3.0,0.6428571428571429,1.0,1.0,0,0,0,2,0,0,0,0,0,0,10,6,2,1,1,0,0,0,0,0,6.527109223803877,1.875964153664112,6.060887136389314,420.4,547.4545454545455,318.54545454545456,327.0,336.25,-18.875,19.37,89.54999886352472
12671,1,3,50,3.0,0.0,14.333333333333334,1.699673171197595,2.06,1.185111722968922,5.27906976744186,3.052452932005545,1,1,1,1,1,1,0.011111111111111112,0.024845199749997663,0.019198790627362055,0.031161107042494897,1,1,0.19298217,0.004808344,0.18432702,0.012854447,0,0,0.45621797,0.3846551,0.9545454545454546,0.8888888888888888,113.39999999999996,0.8950199671129906,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.37450448,6.0,2.5714285714285716,0.9523809523809522,1.0,1.0,0.6063033848881185,0.6063033848881185,2,5,0,0,2,0,0,0,12,6,2,2,2,0,0,0,0,0,6.630432184320621,1.8916699882452843,5.859451697771712,405.6,562.4444444444445,330.7647058823529,343.3333333333333,355.14285714285717,5.379689922480651,16.069767441860467,122.82749359630519
12672,1,3,24,3.0,0.0,7.0,4.546060565661952,1.6666666666666667,1.049499535665604,4.476190476190476,2.5749534923039574,0,0,0,1,1,1,0.0,0.0,0.049999999999999996,0.07071067811865475,0,1,0.0,0.0,0.030599182,0.043273777,0,0,0.24262169,0.4064844,0.9,0.8571428571428571,41.15999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,2.0,0.6666666666666666,1.0,1.0,1.0,0.5628234041965683,0.5628234041965683,2,1,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,6.34323886755688,1.8473895003940433,6.34323886755688,0,624.1666666666666,227.8,249.83333333333334,278.0,52.018333333333345,7.660000000000004,130.32407067177536
12673,1,2,31,2.0,0.0,12.5,3.5,1.8709677419354838,1.1177935254739122,5.04,3.1934933849939315,0,0,0,1,1,1,0.0,0.0,0.007936507936507936,0.01774657124999833,0,1,0.5358809,0.0,0.5358809,0.0,0,0,0.76794046,0.23205952,0.9285714285714286,0.8846153846153846,63.09333333333332,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.57421935,3.0,1.25,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,8,3,3,0,2,0,0,0,0,0,6.444052309587942,1.8631575828466382,5.370043591323285,383.0,604.8,230.6,237.4,265.6,18.405,13.673333333333336,74.20981794533354
12674,1,2,31,2.0,0.0,12.5,3.5,1.8709677419354838,1.1177935254739122,5.0,3.237282811247729,0,0,0,1,1,1,0.0,0.0,0.007936507936507936,0.01774657124999833,0,1,0.5358809,0.0,0.5358809,0.0,0,0,0.76794046,0.23205952,0.9285714285714286,0.8846153846153846,63.09333333333332,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.57421935,3.0,1.25,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,8,3,3,0,2,0,0,0,0,0,6.444052309587942,1.8631575828466382,5.370043591323285,383.0,604.8,230.6,237.4,265.6,18.405,13.673333333333336,74.20981794533354
12675,1,3,35,3.0,0.0,10.333333333333334,2.6246692913372702,1.9714285714285715,1.0427823157223146,5.387096774193548,2.947688206854365,0,0,0,0,0,0,0.028985507246376812,0.04099169746008971,0.023264683447749807,0.03436094391388018,0,0,0.27685767,0.09465617,0.24694513,0.088106275,0,0,0.49796343,0.36220926,1.0,0.8709677419354839,67.27000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.40806136,1.0,0.5,0.8166666666666668,1.0,1.0,0.7457440977032667,0.7457440977032667,1,3,0,0,0,0,0,1,8,4,4,2,0,0,0,0,0,0,6.522287237090951,1.8752251176563017,5.622661411285303,269.0,604.6666666666666,305.22222222222223,323.77777777777777,350.8888888888889,19.071609195402317,13.000689655172415,127.05169733486487
12676,1,2,24,2.0,0.0,11.0,3.0,1.9166666666666667,0.9743076322798876,5.045454545454546,2.8200140671356544,0,0,0,0,0,0,0.045454545454545456,0.0,0.045454545454545456,0.0,0,0,0.45465666,0.0,0.45465666,0.0,0,0,0.72732836,0.2726717,1.0,0.9090909090909091,67.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.58558095,1.0,0.0,0.7777777777777778,1.0,1.0,0,0,0,2,0,0,0,0,0,1,5,3,2,2,1,0,0,0,0,0,6.648023844091671,1.8943196442031036,5.698306152078575,279.0,594.1666666666666,303.5,318.0,341.0,26.97750000000002,12.105,83.87297901599565
12677,1,4,55,4.0,0.0,12.25,1.920286436967152,1.8545454545454545,1.0077143521297172,4.857142857142857,2.641891715558133,0,0,0,1,2,1,0.029230769230769234,0.032013310841053556,0.039554626532887396,0.04416147198539007,0,1,0.16697828,0.08511223,0.24874811,0.21746646,0,0,0.42625904,0.38752896,0.9285714285714286,0.8269230769230769,84.12444444444442,0.8546757164404228,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,0.25274235,5.0,3.2,0.8833333333333334,0.9791666666666666,0.9791666666666666,0.7104905228421421,0.7104905228421421,1,4,0,0,2,0,0,1,15,9,2,2,4,0,0,0,0,0,6.522440248486064,1.8752485771567458,6.1387672926927666,443.4,572.5,301.1818181818182,312.6363636363636,308.72222222222223,32.98786764705886,11.825637254901963,136.36338280452634
12678,1,2,32,2.0,0.0,14.5,1.5,2.3125,1.2296734420949118,6.103448275862069,3.111101674107575,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.27801526,0.0,0.27801526,0.0,0,0,0.63900757,0.36099237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055321,5.0,4.0,1.0,1.0,1.0,0,0,1,2,0,0,1,0,0,0,8,7,1,1,1,0,0,0,0,0,6.4278290821922415,1.8606368579436987,6.2135681127858335,382.5,560.3636363636364,340.54545454545456,365.72727272727275,386.55555555555554,-11.429999999999978,18.580000000000002,92.94027994440943
12679,1,2,40,2.0,0.0,18.5,2.5,1.95,1.0365128915546464,4.756756756756757,2.8796152652685847,1,1,1,1,1,1,0.05923076923076923,0.02076923076923077,0.060992555831265505,0.017140062676327,1,1,0.12844656,0.0,0.12844656,0.0,0,0,0.5642233,0.43577674,0.9090909090909091,0.8536585365853658,78.44666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.60633254,4.0,3.0,0.9230769230769231,1.0,1.0,0,0,1,2,0,0,0,0,0,0,13,5,1,3,1,0,0,0,0,0,6.288544472462605,1.8387296405103766,5.957568447596152,427.5,572.7272727272727,302.6363636363636,306.27272727272725,318.0,22.8026315789474,14.798947368421054,90.34943045579563
12680,1,2,37,2.0,0.0,16.0,9.0,1.9189189189189189,1.0898108494998973,4.875,3.049077729412617,0,0,0,0,0,0,0.03125,0.0,0.03125,0.0,0,0,0.007402839,0.0,0.007402839,0.0,0,0,0.50370145,0.4962986,1.0,0.90625,95.57333333333334,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47901544,3.0,1.5,1.0,1.0,0.875,0,0,0,2,0,0,0,0,0,1,10,5,3,0,1,0,0,0,0,0,6.4607362886125275,1.865743287865082,6.056940270574245,410.3333333333333,574.8333333333334,315.5833333333333,317.25,301.77777777777777,16.107500000000016,14.9875,91.09454620810108
12681,1,4,55,4.0,0.0,12.25,1.920286436967152,1.8545454545454545,1.0077143521297172,4.857142857142857,2.641891715558133,0,0,0,1,2,1,0.029230769230769234,0.032013310841053556,0.039554626532887396,0.04416147198539007,0,1,0.16697828,0.08511223,0.24874811,0.21746646,0,0,0.42625904,0.38752896,0.9285714285714286,0.8269230769230769,84.12444444444442,0.8546757164404228,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,0.25274235,5.0,3.2,0.8833333333333334,0.9791666666666666,0.9791666666666666,0.7104905228421421,0.7104905228421421,1,4,0,0,2,0,0,1,15,9,2,2,4,0,0,0,0,0,6.522440248486064,1.8752485771567458,6.1387672926927666,443.4,572.5,301.1818181818182,312.6363636363636,308.72222222222223,32.98786764705886,11.825637254901963,136.36338280452634
12682,1,2,20,2.0,0.0,8.0,6.0,1.95,1.145931016569864,5.8125,3.0866395562164364,0,0,0,0,0,0,0.04305555555555555,0.030492358889027984,0.05486111111111111,0.0710542578719136,0,0,0.04086695,0.0,0.04086695,0.0,0,0,0.47956657,0.52043355,1.0,0.8947368421052632,50.54000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,3.0,3.0,1.0,1.0,1.0,0,0,0,2,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,5.848842450746571,1.7662437699973312,5.068996790647029,0,632.5,201.0,245.5,260.0,13.102499999999992,13.295000000000005,69.77386540298393
12683,1,2,28,2.0,0.0,11.5,9.5,1.7857142857142858,0.9567360740266437,5.304347826086956,2.865609922310275,0,0,0,0,0,0,0.035326086956521736,0.02615856717064067,0.032814558629776024,0.035590964278772765,0,0,0.052241623,0.0,0.052241623,0.0,0,0,0.47387922,0.52612084,1.0,0.9230769230769231,94.64000000000007,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25000003,3.0,1.25,0.9696969696969697,1.0,1.0,0,0,1,2,0,0,1,0,0,0,5,5,0,1,1,0,0,0,0,0,6.547448596226464,1.8790754464680277,5.357003396912561,383.0,602.7142857142857,222.33333333333334,242.0,277.0,34.160909090909115,11.22727272727273,75.76534195018255
